ID_Publicacion,Usuario_Handle,Plataforma,Perfil_Usuario,Tipo_Publicacion,Contenido_Reciclado,antiguedad_cuenta_dias,Velocidad_Viralizacion,Corroboraciones_Independientes,recon_error,score_anomalia,indice_sospecha
695,@diegoco,TikTok,Fan_Antiguo,Comentario,No,2705.8,4.1,0,0.027120617248920738,1.2381388361882895,16.616310089143468
696,@viviana_uni,Instagram,Fan_Antiguo,Comentario,No,1184.2,0.1,0,0.0489800505536877,12.875028681185045,25.857266516704136
697,@teamkai_969,TikTok,AnÃ³nimo,Comentario,No,334.0,12.1,0,0.11771948963319707,49.4685336189675,44.21968841122784
698,@harold98,X,Fan_Antiguo,DescripciÃ³n de captura,No,421.2,0.1,0,0.054552075975966285,15.841301646662032,32.624824627176515
699,@luisatv,X,AnÃ³nimo,Post original,No,2238.0,3.6,0,0.11920149977555272,50.257483109803545,30.75599600099895
700,@diegoco,Instagram,Fan_Antiguo,Post original,No,2705.8,0.1,0,0.10649269198444866,43.49193734910611,15.349643422477687
701,@melissa2020,TikTok,AnÃ³nimo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),12.1,1.5,0,0.117863052873411,49.54495964469598,45.524393901524284
702,@sebastiantv,X,Verificado,Repost/Cita,No,878.4,1.4,1,0.038570685259052384,7.333593292574695,24.60470549029378
703,@hectorramirez,Instagram,AnÃ³nimo,Repost/Cita,No,12.3,1.6,0,0.1870452974199108,86.37419248860883,47.52981088061282
704,@miguelcardenascun,X,Fan_Antiguo,Comentario,No,791.9,0.4,1,0.0430194298518715,9.701886653769536,28.328528701157964
705,@hector15,TikTok,AnÃ³nimo,Comentario,No,1917.0,0.1,2,0.11333656272563256,47.13527836431832,33.52841123052568
706,@vivianatv,TikTok,AnÃ³nimo,Repost/Cita,No,0.1,3.0,0,0.20701599723543143,97.005613287154,47.69937515621028
707,@harold98,Instagram,Fan_Antiguo,Comentario,No,421.2,0.7,5,0.05896311355909065,18.189521645840376,30.66482462717638
708,@kaisquad_426,TikTok,AnÃ³nimo,Comentario,No,671.8,11.8,0,0.11492704632550692,47.981973802117054,42.088966091807755
709,@carlosmedinatv,X,Verificado,Comentario,No,1927.5,0.1,0,0.044424076167815844,10.449651438973746,15.96280263267514
710,@despiertaya_820,X,Bot_Sospechoso,Repost/Cita,No,1.3,12.9,0,0.13408529680511025,58.18088643382661,65.85187703073944
711,@paula_00,X,Fan_Antiguo,Comentario,No,1199.9,3.8,0,0.04416200193732896,10.310135976295987,26.005832708488697
712,@cristianmedina_,X,Fan_Antiguo,Comentario,No,30.0,2.7,0,0.04939610937792192,13.096517986930072,33.24254686328357
713,@carlosmedinatv,Foro anÃ³nimo,Verificado,Comentario,No,1927.5,2.1,0,0.06518259695501788,21.500469471528444,16.096135966008028
714,@liliananinoco,TikTok,AnÃ³nimo,Comentario,No,1093.5,5.3,0,0.10794469494646455,44.26491248931266,39.02066650004048
715,@VerificaYA_Co,X,Verificado,Post original,No,1600.0,4.6,1,0.044951429613210483,10.730388540795078,17.309166041821854
716,@fabianleon,X,AnÃ³nimo,Comentario,No,1212.4,3.9,0,0.11834769563851673,49.802959675761755,38.18439390152375
717,@kaisquad_528,TikTok,Cuenta_Nueva,Comentario,No,1253.1,4.2,1,0.10290297003339648,41.58094549784657,43.90008247937922
718,@sara07,X,Verificado,Comentario,No,1779.8,2.6,0,0.03888950376201825,7.503316621987426,17.052363575772144
719,@nicolassalazar_col,X,AnÃ³nimo,Comentario,No,91.6,2.2,0,0.12891550551721595,55.42874318747215,45.07430975589387
720,@angie03,X,Cuenta_Nueva,Comentario,Posible (similar a una publicaciÃ³n anterior),9.1,11.1,0,0.153790871443233,68.67116759524123,52.13313921519374
721,@claudiaortiz_00,TikTok,AnÃ³nimo,Comentario,No,1323.5,0.1,0,0.11269145932479949,46.79185696315646,37.23685911855367
722,@felipe98,TikTok,AnÃ³nimo,Comentario,No,4.6,1.1,1,0.12532682566156186,53.518306096676284,45.54459051903665
723,@felipesalazar03,Instagram,AnÃ³nimo,Comentario,No,0.6,2.4,0,0.15787547862118928,70.84561206172219,45.656250937265156
724,@vivianaramirez_ug,X,AnÃ³nimo,Comentario,No,448.1,0.1,0,0.12661109826688022,54.20198982400226,42.70674164792133
725,@alejandrolopez2020,Instagram,Cuenta_Nueva,Comentario,No,7.1,8.4,0,0.1418421572384726,62.310258368933766,51.96563609097539
726,@valentinasuarez_real,X,AnÃ³nimo,Comentario,No,6.5,0.1,0,0.14386685527557486,63.38810827010216,45.46605182037822
727,@kevincastro03,TikTok,Fan_Antiguo,Repost/Cita,No,30.0,2.7,2,0.09849131389858652,39.23239621209761,35.24254686328357
728,@jorgesalazarbogota,X,Fan_Antiguo,Comentario,No,2121.2,2.6,0,0.040402497887436724,8.308760465299796,20.169146879946105
729,@kevincardenas2020,X,Verificado,Comentario,No,468.4,3.9,1,0.03848403445959036,7.287464658119171,25.333231692076115
730,@haroldgomez2020,Foro anÃ³nimo,AnÃ³nimo,Comentario,No,300.7,2.6,0,0.14624889153017795,64.65618750688456,43.79442805965117
731,@kevincardenas2020,Instagram,Verificado,Comentario,No,468.4,1.5,1,0.03714686699233864,6.575622301376638,25.173231692076648
732,@monicatv,Instagram,AnÃ³nimo,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),7.2,4.3,1,0.13570374181940123,59.04246715684476,45.74167791385392
733,@ricardo98,Instagram,Fan_Antiguo,DescripciÃ³n de captura,No,1284.4,0.8,0,0.09819780795046297,39.07614804502274,27.277839706739805
734,@jhon_real,X,Cuenta_Nueva,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),0.0,12.0,0,0.1725399662463878,78.65226581841127,52.24999999999733
735,@kevingomez03,Instagram,Fan_Antiguo,Comentario,No,454.0,13.3,1,0.06168977793746215,19.64106398790403,31.29987586436429
736,@oscarpinzon,X,Cuenta_Nueva,Comentario,No,0.2,6.0,0,0.159638803820017,71.78431988701564,51.84875031242056
737,@wilson_uni,X,AnÃ³nimo,Comentario,No,540.8,2.4,3,0.12934754181188843,55.658738114607246,42.28084478880226
738,@felipeleon_col,X,Fan_Antiguo,Repost/Cita,No,1225.3,0.1,1,0.03818525229129524,7.128407690281796,27.60045571940346
739,@marialeon_col,X,Fan_Antiguo,Comentario,No,1483.0,0.1,0,0.04810508446195807,12.40923966069179,23.990233275014557
740,@carlos03,TikTok,AnÃ³nimo,Comentario,No,10.1,9.8,1,0.1265257167892516,54.15653691421659,46.090224110636825
741,@jorge15,TikTok,AnÃ³nimo,TranscripciÃ³n de audio/video,No,30.0,5.3,2,0.1989054928429223,92.68797865833638,47.665880196616335
742,@haroldriosbogota,X,Fan_Antiguo,Comentario,No,1270.7,2.0,1,0.040545634077397495,8.384959150425033,25.443443305839764
743,@noloocultes_564,TikTok,Bot_Sospechoso,Repost/Cita,No,0.4,18.7,0,0.22042707426601377,100.0,66.2441672915063
744,@julianasabana,X,Verificado,Comentario,No,776.3,0.1,0,0.04877960644696101,12.76832207275945,23.156004332250248
745,@felipex,Instagram,Verificado,Comentario,No,1856.1,3.1,0,0.04479569355430846,10.64748230360815,16.608941098058132
746,@porsiempreKai_472,TikTok,Fan_Antiguo,Comentario,No,0.0,8.6,1,0.05310277321800705,15.069763962620433,33.82333333333142
747,@despiertaya_582,X,Bot_Sospechoso,Repost/Cita,No,2.3,21.6,3,0.16380637988868804,74.00293292037337,66.42562859284699
748,@davidramirezco,Instagram,Fan_Antiguo,TranscripciÃ³n de audio/video,No,2472.9,0.8,0,0.10331698081557009,41.801344526477585,19.851571273848023
749,@lilianarios_00,TikTok,Fan_Antiguo,Comentario,No,248.8,4.3,1,0.02088097245563713,0.0,31.9820553195025
750,@melissagomez_11,Instagram,AnÃ³nimo,Repost/Cita,No,1288.8,2.8,0,0.17176215325706268,78.23819634320624,39.63367991335438
751,@davidcastro,X,Fan_Antiguo,Repost/Cita,No,30.0,1.7,0,0.03970365997000262,7.936733443770646,35.17588019661713
752,@juliana03,TikTok,AnÃ³nimo,Comentario,No,2019.6,0.4,2,0.11075904000885192,45.7631317258411,32.90732150295751
753,@carloslopez_col,Instagram,AnÃ³nimo,Comentario,No,13.2,0.7,1,0.134473930208431,58.387775790996876,45.464187286511546
754,@ricardoleonbogota,Instagram,Fan_Antiguo,Comentario,No,1107.8,7.2,3,0.05662806390871252,16.94645577193582,26.80798050487218
755,@harold99,TikTok,AnÃ³nimo,Comentario,No,12.6,2.0,0,0.11790324399706194,49.56635542710955,45.55460301591224
756,@paola,TikTok,Fan_Antiguo,Comentario,No,890.2,2.3,4,0.0320546179482552,3.8647587413242137,27.84097392318536
757,@paula_00,Foro anÃ³nimo,Fan_Antiguo,DescripciÃ³n de captura,No,1199.9,5.2,0,0.11441138495879799,47.707460989362495,28.09916604182172
758,@samuelco,X,Fan_Antiguo,Comentario,No,123.3,2.5,1,0.03939036750669718,7.769951906759891,32.64623427476408
759,@isabellamoreno99,Foro anÃ³nimo,Fan_Antiguo,DescripciÃ³n de captura,No,30.0,1.9,0,0.11499015758790199,48.015571141912226,35.18921352995042
760,@brayan_,Foro anÃ³nimo,Verificado,Comentario,No,911.6,4.3,0,0.0670942214632863,22.518124573450255,22.59059068566096
761,@yuliana_ug,Instagram,AnÃ³nimo,Comentario,No,7.3,2.1,1,0.13636621630941065,59.395136073640465,45.59438640339868
762,@paula_00,X,Fan_Antiguo,Repost/Cita,No,1199.9,1.9,0,0.03328696922389757,4.520802100044961,27.879166041822458
763,@gabrielamedina07,X,Fan_Antiguo,Comentario,No,1199.2,1.5,2,0.04338449275450125,9.896228232765125,25.85687328167925
764,@nicolasperez_uni,X,Verificado,Comentario,No,1272.7,1.2,0,0.03801654944292752,7.038598570547467,20.12761309672555
765,@yuliana_ug,TikTok,AnÃ³nimo,Comentario,No,7.3,7.5,0,0.1285471984191853,55.23267455800872,45.954386403397486
766,@fansdekai_508,TikTok,Fan_Antiguo,Comentario,No,0.0,4.5,2,0.051090461017466095,13.998507673175297,33.549999999999
767,@tomas_col,TikTok,Fan_Antiguo,Comentario,No,367.2,2.9,0,0.022425478407811256,0.0,31.14890693993104
768,@despiertaya_618,X,Bot_Sospechoso,Repost/Cita,No,3.0,21.0,2,0.15647900980756002,70.1022005775538,66.38125468632377
769,@tatianacun,Instagram,Fan_Antiguo,Comentario,No,1900.8,2.1,1,0.04017335109275504,8.18677395399059,21.51296925768511
770,@cesarsabana,X,Cuenta_Nueva,Comentario,No,2.6,2.8,0,0.1446685368815717,63.81488422580412,51.62042072815068
771,@harold99,TikTok,AnÃ³nimo,Comentario,No,12.6,0.7,4,0.12905051377424046,55.500614959866944,45.46793634924586
772,@fansdekai_508,Instagram,Fan_Antiguo,Comentario,No,0.0,7.5,1,0.07075281612380074,24.465780876260975,33.74999999999834
773,@tomas_col,Instagram,Fan_Antiguo,Comentario,No,367.2,0.6,0,0.04366914089443143,10.047760937331091,30.995573606598214
774,@yulianaramirez_col,Instagram,Fan_Antiguo,Comentario,No,30.0,3.3,0,0.049680199064842195,13.247753398511849,33.28254686328344
775,@manuelaortizsabana,TikTok,Cuenta_Nueva,Comentario,No,11.3,2.2,0,0.11903103726683498,50.16673723322963,51.526059318503215
776,@mvidalteam_435,TikTok,Bot_Sospechoso,Repost/Cita,No,2.0,22.1,0,0.21953716193790238,100.0,66.46083645754737
777,@santiago_,Foro anÃ³nimo,Verificado,Post original,No,30.0,1.3,0,0.11527045471255781,48.164787579411446,26.899213529950554
778,@tomas,Instagram,AnÃ³nimo,Comentario,No,412.0,5.5,1,0.12218684267925173,51.84673320771493,43.292310255768164
779,@juliannino_00,X,Verificado,Comentario,No,423.8,2.5,3,0.04643099756380113,11.518037928551909,25.51857868866061
780,@brayan99,X,AnÃ³nimo,Repost/Cita,No,0.0,0.5,1,0.12045204713702562,50.92321317190163,47.533333333333225
781,@esteban_uni,TikTok,AnÃ³nimo,Comentario,No,4.7,8.0,0,0.128880795684091,55.410265375216824,46.00396567524607
782,@fansdekai_508,Instagram,Fan_Antiguo,Comentario,No,0.0,8.8,1,0.07348548318872884,25.920518754149334,33.836666666664705
783,@sofiasalazarcun,X,Verificado,Comentario,No,1747.0,2.2,0,0.03930850310606609,7.726371316216267,17.230645671914864
784,@ricardo_uni,TikTok,AnÃ³nimo,Repost/Cita,No,10.3,3.5,0,0.18794669367503117,86.85405163140008,47.66897442306012
785,@carolina99,X,AnÃ³nimo,Comentario,No,16.4,2.2,0,0.13737878447951757,59.93417768976116,45.54419228526153
786,@sebastian98,Instagram,AnÃ³nimo,Repost/Cita,No,1400.7,1.1,0,0.17041814192069477,77.52271064631357,38.8211463800714
787,@noloocultes_564,X,Bot_Sospechoso,Repost/Cita,No,0.4,16.7,0,0.14387295946448847,63.39135784080193,66.11083395817342
788,@antonia34,TikTok,Verificado,TranscripciÃ³n de audio/video,No,1009.1,1.4,1,0.10618353852405164,43.327359214180035,23.788034658001855
789,@noloocultes_193,X,Bot_Sospechoso,Repost/Cita,No,1.8,12.3,0,0.13440635505169363,58.351802092857156,65.80875281179432
790,@mvidalteam_057,X,Bot_Sospechoso,Repost/Cita,No,2.5,13.8,0,0.1336051486363607,57.9252791053513,65.90437890527062
791,@fabian07,X,Verificado,Comentario,No,519.2,0.1,0,0.04371006599696736,10.069547454093263,24.762477713904836
792,@laurasabana,X,Cuenta_Nueva,Comentario,No,0.0,5.4,1,0.1596357971897394,71.78271930456425,51.8099999999988
793,@valentinasuarez_real,Instagram,AnÃ³nimo,Comentario,No,6.5,12.8,1,0.14912281388146045,66.18612276909721,46.31271848704206
794,@cesarsabana,X,Cuenta_Nueva,Comentario,No,2.6,2.9,0,0.14143685150651253,62.09449348195765,51.627087394817316
795,@laura99,X,AnÃ³nimo,TranscripciÃ³n de audio/video,No,481.6,1.7,0,0.13453420044224357,58.41986070655854,44.60408564525497
796,@tomas_col,X,Fan_Antiguo,Comentario,No,367.2,2.0,0,0.03931900624511668,7.731962672151911,31.08890693993124
797,@ximenabogota,X,Cuenta_Nueva,Comentario,No,5.0,3.8,0,0.1389780947259177,60.785572001125786,51.672091143879854
798,@karen,TikTok,AnÃ³nimo,Repost/Cita,No,182.9,4.6,0,0.17598231952402058,80.48480581800223,46.663827376488186
799,@alejandrorojas_11,TikTok,AnÃ³nimo,Repost/Cita,No,284.9,1.3,0,0.17450277593553737,79.69716939943616,45.80648671165513
800,@carlos03,X,AnÃ³nimo,Comentario,No,10.1,4.7,0,0.14030125986820263,61.48996020702457,45.75022411063796
801,@liliananinoco,TikTok,AnÃ³nimo,Comentario,No,1093.5,1.2,0,0.10691154125363451,43.714912150841265,38.74733316670805
802,@kevingomez03,Instagram,Fan_Antiguo,Comentario,No,454.0,4.4,1,0.04235716182137137,9.349327645887465,30.70654253103293
803,@felipe98,Foro anÃ³nimo,AnÃ³nimo,Comentario,No,4.6,3.8,1,0.1658219363701485,75.07591630581226,45.724590519036056
804,@despiertaya_630,X,Bot_Sospechoso,Repost/Cita,No,0.1,23.0,0,0.15462859495727863,69.11713049453499,66.53270848953917
805,@lilianapinzonbogota,TikTok,Fan_Antiguo,Repost/Cita,No,809.0,3.5,0,0.08816267886911758,33.733937655951316,30.428347079895918
806,@isabellasabana,X,Fan_Antiguo,Comentario,Posible (similar a una publicaciÃ³n anterior),448.8,3.5,7,0.07398728777880978,26.187654898854984,30.679034408063877
807,@adrianacastro03,Instagram,AnÃ³nimo,Repost/Cita,No,1581.4,4.1,0,0.1707956076065013,77.72365485857907,37.89205365325244
808,@jhon_real,X,Cuenta_Nueva,Comentario,No,0.0,3.1,2,0.16490469037167166,74.58761953726285,51.65666666666597
809,@carlos_oficial,Instagram,Cuenta_Nueva,DescripciÃ³n de captura,No,1.1,0.1,1,0.23091180648113246,100.0,53.44979338498707
810,@felipeleon_col,X,Fan_Antiguo,Post original,No,1225.3,5.0,0,0.04924293922761829,13.014977713594794,24.92712238606904
811,@sebastianalarconco,TikTok,Fan_Antiguo,Comentario,No,142.0,0.1,2,0.03152555033577172,3.583109101043603,32.36938848621176
812,@liliana_uni,TikTok,AnÃ³nimo,TranscripciÃ³n de audio/video,No,1762.8,0.1,2,0.19450898073378745,90.34749130887523,36.49192035324499
813,@fansdekai_685,TikTok,AnÃ³nimo,Comentario,No,577.4,9.7,2,0.11164233798365612,46.233356232112435,42.538818628674015
814,@juliana03,TikTok,AnÃ³nimo,Comentario,No,2019.6,4.4,1,0.1048075430964858,42.59484675630624,33.17398816962328
815,@miguelramirez2020,X,Fan_Antiguo,Comentario,No,1147.2,3.3,0,0.039776396670656425,7.9754548946607855,26.301792051986272
816,@kevinmoreno2020,Instagram,Fan_Antiguo,Comentario,No,632.8,2.6,1,0.03885220140261229,7.483458675932115,29.46932183620704
817,@adrianariostv,X,Cuenta_Nueva,Comentario,No,13.2,3.3,1,0.13130601277300152,56.70133196968802,51.587520619844305
818,@luisa98,Instagram,Fan_Antiguo,DescripciÃ³n de captura,No,603.8,2.5,0,0.09869486187346066,39.34075516764591,31.643859868365688
819,@DatosClarosCo,X,Verificado,Post original,No,2400.0,3.1,1,0.04682560814266783,11.728109240736416,12.210415729400294
820,@vivianacruz_00,X,AnÃ³nimo,Comentario,No,313.8,1.7,0,0.12155170346742376,51.50861625192594,43.65257352328547
821,@cesarramirezcun,X,Verificado,Repost/Cita,No,2835.2,4.5,0,0.03677898268299533,6.379778743867886,12.584428892775806
822,@porsiempreKai_785,Instagram,AnÃ³nimo,Comentario,No,250.2,2.8,2,0.12564545327507975,53.68792780591214,44.1233075064561
823,@kevincruz,X,Fan_Antiguo,Comentario,No,911.6,0.4,0,0.04421662772609856,10.339216066239091,27.580590685661825
824,@sara_ug,X,AnÃ³nimo,Comentario,No,10.3,0.3,0,0.13746417805078487,59.97963703760673,45.45564108972749
825,@miguelramirez2020,TikTok,Fan_Antiguo,Comentario,No,1147.2,4.7,0,0.025165397874375557,0.19727596627006652,26.39512538531929
826,@monicaalarcon22,TikTok,Fan_Antiguo,Comentario,No,397.5,1.4,0,0.024068677250687072,0.0,30.859579271848393
827,@mateo_real,Instagram,Cuenta_Nueva,Comentario,No,0.0,1.9,1,0.15622948229449712,69.9693643716776,51.576666666666235
828,@kaisquad_528,TikTok,Cuenta_Nueva,Comentario,No,1253.1,0.1,0,0.11375505734619033,47.358064368523316,43.6267491460468
829,@juanlopez07,X,AnÃ³nimo,Comentario,No,633.6,1.2,4,0.14032474071512038,61.502460257928895,41.6209897525616
830,@yulianaleon_real,TikTok,Cuenta_Nueva,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),0.0,8.4,0,0.1566011635362146,70.16722922970091,52.009999999998136
831,@laura99,Foro anÃ³nimo,AnÃ³nimo,Comentario,No,481.6,10.0,0,0.15413469915697692,68.85420460149439,43.157418978586456
832,@fansdekai_039,TikTok,Fan_Antiguo,Comentario,No,0.0,13.4,1,0.05837891516153958,17.878523080363248,34.14333333333035
833,@monicapinzon2020,TikTok,Fan_Antiguo,Comentario,No,1268.8,0.3,2,0.029931189535266967,2.734349631848732,25.34198200449881
834,@yuliana_ug,TikTok,AnÃ³nimo,DescripciÃ³n de captura,No,7.3,0.1,1,0.2038522699558638,95.3214000992526,47.46105307006579
835,@mateocruz_col,TikTok,AnÃ³nimo,Comentario,No,1499.3,2.9,3,0.1091885392522867,44.92707417344115,36.32505040406501
836,@fabianrojas34,X,Cuenta_Nueva,Comentario,No,4.1,9.4,1,0.15414138802570346,68.85776542704156,52.05104807131341
837,@brayan15,X,AnÃ³nimo,Comentario,No,2.1,0.7,0,0.15731508543405656,70.5472862223635,45.5335449470964
838,@valentinamedina2020,TikTok,Fan_Antiguo,Repost/Cita,No,1475.2,1.1,0,0.09030884469828579,34.87645105027981,26.105637757227118
839,@jhon07,X,Verificado,Comentario,No,798.0,6.9,2,0.04660095684913608,11.608515913685487,23.47374656335763
840,@santiagomedinatv,X,Verificado,DescripciÃ³n de captura,No,911.6,1.9,0,0.051943611500326226,14.452683133802818,24.430590685661496
841,@kevingomez03,X,Fan_Antiguo,Comentario,No,454.0,0.1,1,0.04812754463602946,12.421196355447973,30.419875864367217
842,@carolina,Instagram,AnÃ³nimo,DescripciÃ³n de captura,No,1964.7,0.2,1,0.18713137705774957,86.4200170646379,35.23702740981417
843,@alejandro_ug,Instagram,Verificado,Comentario,No,692.5,4.5,4,0.050955467750449325,13.926643880725207,23.9729567608088
844,@cristianmedina_,Instagram,Fan_Antiguo,Comentario,No,30.0,1.9,0,0.05092577980615135,13.910839475702291,33.18921352995042
845,@yuliana22,Instagram,Cuenta_Nueva,Comentario,No,18.5,7.1,1,0.14044465021155225,61.566294190945,51.807737232357
846,@camilalopez99,TikTok,AnÃ³nimo,Comentario,No,1.5,1.2,0,0.12913915426279762,55.54780280718051,45.57062734316395
847,@RedFactCheckCo,X,Verificado,Post original,No,3000.0,1.1,1,0.05277235106854394,14.893863421099502,8.328019661750986
848,@valentina07,Instagram,AnÃ³nimo,Comentario,No,753.6,0.1,1,0.12687350297715433,54.341681217905055,40.79784387236521
849,@vivianacruz_00,Instagram,AnÃ³nimo,Comentario,No,313.8,5.3,0,0.1318174131475745,56.973576439278084,43.89257352328466
850,@camilasuarezbogota,Instagram,Fan_Antiguo,Comentario,No,1132.7,9.1,2,0.0505786592166272,13.726049503935641,26.77906106806429
851,@ximenabogota,X,Cuenta_Nueva,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),5.0,5.9,1,0.1416367980730818,62.200935224413264,51.81209114387939
852,@jhon07,Foro anÃ³nimo,Verificado,Comentario,No,798.0,3.1,1,0.06297858845253775,20.327163475750208,23.220413230025137
853,@nataliacun,Instagram,AnÃ³nimo,DescripciÃ³n de captura,No,30.0,4.6,0,0.19857313010548966,92.51104504298773,47.619213529949825
854,@gabrielasabana,X,Cuenta_Nueva,Comentario,No,13.9,7.6,0,0.13534720758205127,58.85266582081897,51.86981337998665
855,@oscarpinzon,TikTok,Cuenta_Nueva,Comentario,SÃ­ (idÃ©ntico a publicaciÃ³n de 2023 sobre otro creador),0.2,9.1,0,0.14510617056544267,64.04785892833478,52.055416979086544
856,@antoniaco,Foro anÃ³nimo,Verificado,TranscripciÃ³n de audio/video,No,555.6,2.8,0,0.11633361566562148,48.730762311043925,26.71503457468904
857,@estebanlopez98,Instagram,Verificado,Comentario,No,2699.5,0.1,3,0.05350928143206639,15.28616899207119,11.139008581188016
858,@monica34,X,Cuenta_Nueva,Comentario,No,19.9,15.8,0,0.14619536667138022,64.62769349804573,52.37898941930833
859,@despiertaya_531,X,Bot_Sospechoso,Repost/Cita,No,2.6,24.9,0,0.14743275697762975,65.28641938944165,66.6437540614791
860,@ChequeoDigitalCO,X,Verificado,Post original,No,1100.0,3.5,1,0.04655215261789029,11.58253493535641,20.360051653752446
861,@oscarpinzon,Instagram,Cuenta_Nueva,Repost/Cita,No,0.2,0.6,0,0.2090224635142317,98.07375749467138,53.488750312421764
